,Ticker,Co Web Address
694,JCI US Equity,www.johnsoncontrols.com
695,JPM US Equity,www.jpmorganchase.com
696,CJPRY US Equity,www.jr-central.co.jp
697,EJPRY US Equity,www.jreast.co.jp
698,JAPAY US Equity,www.jt.com
699,JBAXY US Equity,www.juliusbaer.com
700,JIXAY US Equity,www.jxcc.com
701,KAOOY US Equity,www.kao.com
702,KBCSY US Equity,www.kbc.be
703,KB US Equity,www.kbfg.com
704,KSU US Equity,www.kcsouthern.com
705,KDDIY US Equity,www.kddi.com
706,BEKE US Equity,www.ke.com
707,K US Equity,www.kelloggcompany.com
708,KEP US Equity,www.kepco.co.kr
709,PPRUY US Equity,www.kering.com
710,KRYAY US Equity,www.kerrygroup.com
711,KKOYY US Equity,www.kesko.fi
712,KEY US Equity,www.key.com
713,KEYS US Equity,www.keysight.com
714,KIKOY US Equity,www.kikkoman.com
715,KMB US Equity,www.kimberly-clark.com
716,KIM US Equity,www.kimcorealty.com
717,KMI US Equity,www.kindermorgan.com
718,KGDEY US Equity,www.kingdee.com
719,KGFHY US Equity,www.kingfisher.com
720,KGSPY US Equity,www.kingspan.com
721,KIGRY US Equity,www.kiongroup.com
722,KNBWY US Equity,www.kirin.co.jp
723,KKR US Equity,www.kkr.com
724,KLAC US Equity,www.kla-tencor.com
725,KHNGY US Equity,www.kn-portal.com
726,KNRRY US Equity,www.knorr-bremse.de
727,KNYJY US Equity,www.kone.com
728,KKPNY US Equity,www.kpn.com
729,KHC US Equity,www.kraftheinzcompany.com
730,KR US Equity,www.kroger.com
731,KUBTY US Equity,www.kubota-global.net
732,KIROY US Equity,www.kumba.co.za
733,KYOCY US Equity,www.kyocera.co.jp/
734,LHX US Equity,www.l3harris.com
735,LH US Equity,www.labcorp.com
736,HCMLY US Equity,www.lafargeholcim.com
737,LAMR US Equity,www.lamar.com
738,LRCX US Equity,www.lamresearch.com
739,LSRCY US Equity,www.lasertec.co.jp
740,LGGNY US Equity,www.legalandgeneralgroup.com
741,LGRDY US Equity,www.legrand.com
742,LDOS US Equity,www.leidos.com
743,LEN US Equity,www.lennar.com
744,LEN/B US Equity,www.lennar.com
745,LII US Equity,www.lennoxinternational.com
746,LNVGY US Equity,www.lenovo.com
747,LEVI US Equity,www.levistrauss.com
748,LNC US Equity,www.lfg.com
749,LNNGY US Equity,www.li-ning.com.cn
750,LBRDK US Equity,www.libertybroadband.com
751,LBRDB US Equity,www.libertybroadband.com
752,LBRDA US Equity,www.libertybroadband.com
753,LBTYK US Equity,www.libertyglobal.com
754,LBTYA US Equity,www.libertyglobal.com
755,LBTYB US Equity,www.libertyglobal.com
756,LSXMB US Equity,www.libertymedia.com
757,FWONA US Equity,www.libertymedia.com
758,LSXMK US Equity,www.libertymedia.com
759,LSXMA US Equity,www.libertymedia.com
760,LLY US Equity,www.lilly.com
761,LIN US Equity,www.linde.com
762,LAD US Equity,www.lithia.com
763,LYV US Equity,www.livenationentertainment.com
764,LI US Equity,www.lixiang.com
765,LKQ US Equity,www.lkqcorp.com
766,LYG US Equity,www.lloydsbankinggroup.com
767,LMT US Equity,www.lockheedmartin.com
768,L US Equity,www.loews.com
769,LGFRY US Equity,www.longfor.com
770,LZAGY US Equity,www.lonzagroup.com
771,LRLCY US Equity,www.loreal.com
772,LOW US Equity,www.lowes.com
773,LPLA US Equity,www.lplfinancial.lpl.com
774,LU US Equity,www.lu.com
775,LULU US Equity,www.lululemon.com
776,LUMN US Equity,www.lumen.com
777,LVMUY US Equity,www.lvmh.fr
778,LYFT US Equity,www.lyft.com
779,LYB US Equity,www.lyondellbasell.com
780,MAA US Equity,www.maac.com
781,MQBKY US Equity,www.macquarie.com.au
782,AMKBY US Equity,www.maersk.com
783,MGLUY US Equity,www.magazineluiza.com.br
784,MMP US Equity,www.magellanlp.com
785,MKTAY US Equity,www.makita.co.jp
786,MTB US Equity,www.mandtbank.com
787,MANH US Equity,www.manh.com
788,MPC US Equity,www.marathonpetroleum.com
789,MRVI US Equity,www.maravai.com
790,MHGVY US Equity,www.marineharvest.no
791,MKL US Equity,www.markelcorp.com
792,MKTX US Equity,www.marketaxess.com
793,MQ US Equity,www.marqeta.com
794,MAR US Equity,www.marriott.com
795,MLM US Equity,www.martinmarietta.com
796,MARUY US Equity,www.marubeni.co.jp
797,MRVL US Equity,www.marvell.com
798,MAS US Equity,www.masco.com
799,MASI US Equity,www.masimo.com
800,MA US Equity,www.mastercard.us
801,TYCMY US Equity,www.masterkong.com.cn
802,MLYBY US Equity,www.maybank.com
803,MCFE US Equity,www.mcafee.com
804,MLLUY US Equity,www.mccchina.com
805,MKC US Equity,www.mccormick.com
806,MKC/V US Equity,www.mccormick.com
807,MCK US Equity,www.mckesson.com
808,MITEY US Equity,www.mec.co.jp
809,MPW US Equity,www.medicalpropertiestrust.com
810,MDIBY US Equity,www.mediobanca.com
811,CZMWY US Equity,www.meditec.zeiss.com
812,MDT US Equity,www.medtronic.com
813,MPNGY US Equity,www.meituan.com
814,MLSYY US Equity,www.melroseplc.net
815,CIADY US Equity,www.mengniuir.com
816,MELI US Equity,www.mercadolibre.com
817,MRK US Equity,www.merck.com
818,MKKGY US Equity,www.merckgroup.com
819,MET US Equity,www.metlife.com
820,MGP US Equity,www.mgmgrowthproperties.com
821,MGM US Equity,www.mgmresorts.com
822,XIACY US Equity,www.mi.com
823,MGDDY US Equity,www.michelin.com
824,MCHP US Equity,www.microchip.com
825,MU US Equity,www.micron.com
826,MSFT US Equity,www.microsoft.com
827,MIDD US Equity,www.middleby.com
828,MNBEY US Equity,www.minebeamitsumi.com
829,MSSMY US Equity,www.misumi.co.jp/
830,MTLHY US Equity,www.mitsubishichem-hd.co.jp
831,MIELY US Equity,www.mitsubishielectric.co.jp
832,MITSY US Equity,www.mitsui.com
833,MTSFY US Equity,www.mitsuifudosan.co.jp
834,MFG US Equity,www.mizuho-fg.co.jp
835,MMC US Equity,www.mmc.com
836,MRNA US Equity,www.modernatx.com
837,MHK US Equity,www.mohawkind.com
838,MOH US Equity,www.molinahealthcare.com
839,TAP/A US Equity,www.molsoncoors.com
840,TAP US Equity,www.molsoncoors.com
841,MONRY US Equity,www.monclergroup.com
842,MNDY US Equity,www.monday.com
843,MDLZ US Equity,www.mondelezinternational.com
844,MONDY US Equity,www.mondigroup.com
845,MDB US Equity,www.mongodb.com
846,MPWR US Equity,www.monolithicpower.com
847,MONOY US Equity,www.monotaro.com
848,MNST US Equity,www.monsterbevcorp.com
849,MCO US Equity,www.moodys.com
850,MORN US Equity,www.morningstar.com
851,MOS US Equity,www.mosaicco.com
852,MSI US Equity,www.motorolasolutions.com
853,MPLX US Equity,www.mplx.com
854,MSADY US Equity,www.ms-ad-hd.com
855,MSCI US Equity,www.msci.com
856,MTD US Equity,www.mt.com
857,MTCH US Equity,www.mtch.com
858,MTNOY US Equity,www.mtngbissau.com
859,MTCPY US Equity,www.mtr.com.hk
860,MTUAY US Equity,www.mtu.de
861,MUFG US Equity,www.mufg.jp
862,MURGY US Equity,www.munichre.com
863,MRAAY US Equity,www.murata.co.jp
864,NABZY US Equity,www.nab.com.au
865,NPSNY US Equity,www.naspers.com
866,NTRA US Equity,www.natera.com
867,NGG US Equity,www.nationalgrid.com
868,NTCO US Equity,www.naturaeco.com/en/
869,GASNY US Equity,www.naturgy.es
870,NWG US Equity,www.natwestgroup.com
871,NTOIY US Equity,www.neste.com
872,NSRGY US Equity,www.nestle.com
873,NTAP US Equity,www.netapp.com
874,CB US Equity,www.new.chubb.com
875,NCMGY US Equity,www.newcrest.com.au
876,NWL US Equity,www.newellbrands.com
877,DTE US Equity,www.newlook.dteenergy.com
878,NEM US Equity,www.newmont.com
879,NWSA US Equity,www.newscorp.com
880,NWS US Equity,www.newscorp.com
881,NEXXY US Equity,www.nexi.it
882,NEE US Equity,www.nexteraenergy.com
883,NXGPY US Equity,www.nextplc.co.uk
884,NICE US Equity,www.nice.com
885,NJDCY US Equity,www.nidec.com
886,NKE US Equity,www.nike.com
887,NTDOY US Equity,www.nintendo.co.jp/
888,NIO US Equity,www.nio.io
889,NPSCY US Equity,www.nipponsteel.com
890,NSANY US Equity,www.nissan-global.com
891,NCLTY US Equity,www.nitori.co.jp
892,NDEKY US Equity,www.nitto.com
893,NNGRY US Equity,www.nn-group.com
894,NOK US Equity,www.nokia.com
895,NRDBY US Equity,www.nordea.com
896,NDSN US Equity,www.nordson.com
897,NILSY US Equity,www.nornik.ru
898,NOC US Equity,www.northropgrumman.com
899,NLOK US Equity,www.nortonlifelock.com
900,NVS US Equity,www.novartis.com
901,NVAX US Equity,www.novavax.com
902,NVCR US Equity,www.novocure.com
903,NVO US Equity,www.novonordisk.com
904,NVZMY US Equity,www.novozymes.com
905,NRG US Equity,www.nrg.com
906,NRILY US Equity,www.nri.co.jp
907,NSC US Equity,www.nscorp.com
908,NTTYY US Equity,www.ntt.co.jp
909,NTDTY US Equity,www.nttdata.co.jp
910,NUAN US Equity,www.nuance.com
911,NUE US Equity,www.nucor.com
912,NVDA US Equity,www.nvidia.com
913,NVR US Equity,www.nvrinc.com
914,NDVLY US Equity,www.nwd.com.hk
915,NXPI US Equity,www.nxp.com
916,NPNYY US Equity,www.nyk.com
917,OSH US Equity,www.oakstreethealth.com
918,OTLY US Equity,www.oatly.com
919,OCDDY US Equity,www.ocado.com
920,OVCHY US Equity,www.ocbc.com
921,ODFL US Equity,www.odfl.com
922,OKTA US Equity,www.okta.com
923,OLCLY US Equity,www.olc.co.jp
924,OCPNY US Equity,www.olympus.co.jp
925,OMC US Equity,www.omnicomgroup.com
926,OMRNY US Equity,www.omron.com
927,OMVKY US Equity,www.omv.com
928,OKE US Equity,www.oneok.com
929,PTON US Equity,www.onepeloton.com
930,OPHLY US Equity,www.ono.co.jp
931,ON US Equity,www.onsemi.com
932,OROVY US Equity,www.ooilgroup.com
933,OPEN US Equity,www.opendoor.com
934,ORCL US Equity,www.oracle.com
935,ORAN US Equity,www.orange.com
936,ORLY US Equity,www.oreillyauto.com
937,IX US Equity,www.orix.co.jp
938,DNNGY US Equity,www.orsted.com
939,OTIS US Equity,www.otis.com
940,OTSKY US Equity,www.otsuka.com
941,OXY US Equity,www.oxy.com
942,PCAR US Equity,www.paccar.com
943,PKG US Equity,www.packagingcorp.com
944,PAGS US Equity,www.pagseguro.uol.com.br
945,PLTR US Equity,www.palantir.com
946,PANW US Equity,www.paloaltonetworks.com
947,PCRFY US Equity,www.panasonic.net
948,PANDY US Equity,www.pandoragroup.com
949,PH US Equity,www.parker.com
950,PAYX US Equity,www.paychex.com
951,PAYC US Equity,www.paycom.com
952,PCTY US Equity,www.paylocity.com
953,PYPL US Equity,www.paypal.com
954,PEGA US Equity,www.pega.com
955,PNR US Equity,www.pentair.com
956,PEN US Equity,www.penumbrainc.com
957,PEP US Equity,www.pepsico.com
958,PKI US Equity,www.perkinelmergenomics.com
959,PDRDY US Equity,www.pernod-ricard.com
960,PSMMY US Equity,www.persimmonhomes.com
961,PBR/A US Equity,www.petrobras.com.br
962,PBR US Equity,www.petrobras.com.br
963,PTR US Equity,www.petrochina.com.cn
964,PFE US Equity,www.pfizer.com
965,PCG US Equity,www.pgecorp.com
966,PHG US Equity,www.philips.com
967,PSX US Equity,www.phillips66.com
968,PPCCY US Equity,www.piccnet.com.cn
969,PINXY US Equity,www.piccnet.com.cn
970,PDD US Equity,www.pinduoduo.com
971,PNGAY US Equity,www.pingan.cn
972,PINS US Equity,www.pinterest.com
973,PSZKY US Equity,www.pkobp.pl
974,PLTK US Equity,www.playtika.com
975,PLUG US Equity,www.plugpower.com
976,PM US Equity,www.pmi.com
977,PNC US Equity,www.pnc.com
978,PENN US Equity,www.pngaming.com
979,OPYGY US Equity,www.polyus.com
980,POOL US Equity,www.poolcorp.com
981,POAHY US Equity,www.porsche-se.com
982,PKX US Equity,www.posco.co.kr
983,HGKGY US Equity,www.powerassets.com
984,PPD US Equity,www.ppdi.com
985,PPG US Equity,www.ppg.com
986,PPL US Equity,www.pplweb.com
987,PRDSY US Equity,www.pradagroup.com
988,PFG US Equity,www.principal.com
989,PCOR US Equity,www.procore.com
990,PGR US Equity,www.progressivecommercial.com
991,PLD US Equity,www.prologis.com
992,PFPT US Equity,www.proofpoint.com
993,PROSY US Equity,www.prosus.com
994,PRU US Equity,www.prudential.com
995,PUK US Equity,www.prudentialplc.com
996,PRYMY US Equity,www.prysmiangroup.com
997,PSTVY US Equity,www.psbc.com
998,PEG US Equity,www.pseg.com
999,PTC US Equity,www.ptc.com
1000,PEXNY US Equity,www.pttep.com
1001,PUTRY US Equity,www.pttplc.com
1002,PUBGY US Equity,www.publicisgroupe.com
1003,PSA US Equity,www.publicstorage.com
1004,PHM US Equity,www.pulte.com
1005,PXD US Equity,www.pxd.com
1006,QGEN US Equity,www.qiagen.com
1007,QRVO US Equity,www.qorvo.com
1008,QCOM US Equity,www.qualcomm.com
1009,XM US Equity,www.qualtrics.com
1010,PWR US Equity,www.quantaservices.com
1011,DGX US Equity,www.questdiagnostics.com
1012,RKUNY US Equity,www.rakuten.co.jp
1013,RMYHY US Equity,www.ramsayhealth.com.au
1014,RANJY US Equity,www.randstad.nl
1015,RATIY US Equity,www.rational-ag.com
1016,RJF US Equity,www.raymondjames.com
1017,RBGLY US Equity,www.rb.com
1018,O US Equity,www.realtyincome.com
1019,RCRUY US Equity,www.recruit-holdings.co.jp
1020,RDEIY US Equity,www.ree.es
1021,REG US Equity,www.regencycenters.com
1022,REGN US Equity,www.regeneron.com
1023,RF US Equity,www.regions.com
1024,RELX US Equity,www.relx.com
1025,REMYY US Equity,www.remy-cointreau.com
1026,RTOKY US Equity,www.rentokil-initial.com
1027,RGEN US Equity,www.repligen.com
1028,REPYY US Equity,www.repsol.com
1029,RSG US Equity,www.republicservices.com
1030,RMD US Equity,www.resmed.com
1031,RH US Equity,www.restorationhardware.com
1032,CFRUY US Equity,www.richemont.com
1033,RNG US Equity,www.ringcentral.com
1034,RIO US Equity,www.riotinto.com
1035,RHI US Equity,www.roberthalf.com
1036,HOOD US Equity,www.robinhood.com
1037,RBLX US Equity,www.roblox.com
1038,RHHBY US Equity,www.roche.com
1039,SDVKY US Equity,www.rocktechnology.sandvik
1040,ROK US Equity,www.rockwellautomation.com
1041,ROKU US Equity,www.roku.com
1042,ROL US Equity,www.rollins.com
1043,RYCEY US Equity,www.rolls-royce.com
1044,ROP US Equity,www.ropertech.com
1045,RCL US Equity,www.royalcaribbean.com
1046,RPRX US Equity,www.royaltypharma.com
1047,RPM US Equity,www.rpminc.com
1048,RTX US Equity,www.rtx.com
1049,RWEOY US Equity,www.rwe.com
1050,RYAAY US Equity,www.ryanair.com
1051,SAFRY US Equity,www.safran-group.com
1052,SGPYY US Equity,www.sage.com
1053,CODYY US Equity,www.saint-gobain.com
1054,CRM US Equity,www.salesforce.com
1055,SAXPY US Equity,www.sampo.fi
1056,LVS US Equity,www.sands.com
1057,SCHYY US Equity,www.sandschina.com
1058,SNY US Equity,www.sanofi.fr
1059,SAN US Equity,www.santander.com
1060,BSBR US Equity,www.santander.com.br
1061,SC US Equity,www.santanderconsumerusa.com
1062,SAP US Equity,www.sap.com
1063,SSSGY US Equity,www.sartorius.com
1064,SBAC US Equity,www.sbasite.com
1065,SCBFY US Equity,www.sc.com
1066,SCABY US Equity,www.sca.com
1067,SMUUY US Equity,www.scb.co.th
1068,SCVPY US Equity,www.scg.co.th
1069,SBSNY US Equity,www.schibsted.no
1070,SCHW US Equity,www.schwab.com
1071,SCI US Equity,www.sci-corp.com
1072,SBGSY US Equity,www.se.com
1073,STX US Equity,www.seagate.com
1074,SGEN US Equity,www.seagen.com
1075,SE US Equity,www.seagroup.com
1076,SOMLY US Equity,www.secom.co.jp
1077,SMTOY US Equity,www.sei.co.jp
1078,SKHSY US Equity,www.sekisuihouse.co.jp
1079,SRE US Equity,www.sempra.com
1080,S US Equity,www.sentinelone.com
1081,NOW US Equity,www.service-now.com
1082,STRNY US Equity,www.severntrent.co.uk
1083,SGSOY US Equity,www.sgs.com
1084,SIELY US Equity,www.shanghai-electric.com
1085,RDS/A US Equity,www.shell.com
1086,RDS/B US Equity,www.shell.com
1087,CSUAY US Equity,www.shenhuachina.com
1088,SHZHY US Equity,www.shenzhouintl.com
1089,SHW US Equity,www.sherwin-williams.com
1090,SMNNY US Equity,www.shimano.com
1091,SHECY US Equity,www.shinetsu.co.jp
1092,SHG US Equity,www.shinhangroup.com
1093,SKCBY US Equity,www.shinkin-central-bank.jp/
1094,SGIOY US Equity,www.shionogi.co.jp
1095,SSDOY US Equity,www.shiseidogroup.com
1096,SUHJY US Equity,www.shkp.com.hk
1097,WHGLY US Equity,www.shuanghui-international.com
1098,SBSW US Equity,www.sibanyestillwater.com
1099,SMNEY US Equity,www.siemens-energy.com
1100,SMMNY US Equity,www.siemens-healthineers.com
1101,GCTAY US Equity,www.siemensgamesa.com
1102,SBNY US Equity,www.signatureny.com
1103,SXYAY US Equity,www.sika.com
1104,SPG US Equity,www.simon.com
1105,SINGY US Equity,www.singaporeair.com
1106,SGAPY US Equity,www.singtel.com
1107,SBHMY US Equity,www.sino-biopharm.com
1108,SNLAY US Equity,www.sino.com
1109,SNP US Equity,www.sinopecgroup.com
1110,SIRI US Equity,www.siriusxm.com
1111,SITIY US Equity,www.sitc.com
1112,SKBSY US Equity,www.skanska.se
1113,SKFRY US Equity,www.skf.com
1114,SKM US Equity,www.sktelecom.com
1115,SWKS US Equity,www.skyworksinc.com
1116,SLB US Equity,www.slb.com
1117,SMCAY US Equity,www.smcworld.com/
1118,SMFG US Equity,www.smfg.co.jp
1119,SNN US Equity,www.smith-nephew.com
1120,SMMYY US Equity,www.smm.co.jp
1121,SUTNY US Equity,www.smth.jp
1122,SJM US Equity,www.smuckers.com
1123,SMFKY US Equity,www.smurfitkappa.com
1124,SNMRY US Equity,www.snam.it
1125,SNAP US Equity,www.snap.com
1126,SNOW US Equity,www.snowflake.com
1127,SCGLY US Equity,www.societegenerale.com
1128,SDXAY US Equity,www.sodexo.com
1129,SOFI US Equity,www.sofi.com
1130,SOBKY US Equity,www.softbankmobile.co.jp
1131,SEDG US Equity,www.solaredge.com
1132,SOLVY US Equity,www.solvay.com
1133,SMPNY US Equity,www.sompo-hd.com
1134,SKHHY US Equity,www.sonichealthcare.com.au
1135,SONVY US Equity,www.sonova.com
1136,SONY US Equity,www.sony.net
1137,SOUHY US Equity,www.south32.net
1138,SO US Equity,www.southerncompany.com
1139,SCCO US Equity,www.southerncoppercorp.com
1140,LUV US Equity,www.southwest.com
1141,SPGI US Equity,www.spglobal.com
1142,SPXSY US Equity,www.spiraxsarcoengineering.com
1143,SPLK US Equity,www.splunk.com
1144,SPOT US Equity,www.spotify.com
1145,SQM US Equity,www.sqm.com
1146,SQ US Equity,www.squareup.com
1147,SSNC US Equity,www.ssctech.com
1148,SSEZY US Equity,www.ssen.co.uk
1149,STM US Equity,www.st.com
1150,SGBLY US Equity,www.standardbank.com
1151,SWK US Equity,www.stanleyblackanddecker.com
1152,SBUX US Equity,www.starbucks.com
1153,STLD US Equity,www.steeldynamics.com
1154,STLA US Equity,www.stellantis.com
1155,STE US Equity,www.steris.com
1156,STNE US Equity,www.stone.co
1157,SEOAY US Equity,www.storaenso.com
1158,SAUHY US Equity,www.straumann.com
1159,SYK US Equity,www.stryker.com
1160,FUJHY US Equity,www.subaru.co.jp
1161,SZSAY US Equity,www.suez.com
1162,SSUMY US Equity,www.sumitomocorp.co.jp
1163,SUI US Equity,www.suncommunities.com
1164,SNMCY US Equity,www.suncorpgroup.com.au
1165,SOTGY US Equity,www.sunny-optics.com
1166,STBFY US Equity,www.suntory.com
1167,SUZ US Equity,www.suzano.com.br
1168,SIVB US Equity,www.svb.com
1169,SWGAY US Equity,www.swatchgroup.com
1170,SWDBY US Equity,www.swedbank.se
1171,SWMAY US Equity,www.swedishmatch.com
1172,SCMWY US Equity,www.swisscom.ch
1173,SZLMY US Equity,www.swisslife.com
1174,SSREY US Equity,www.swissre.com
1175,SYIEY US Equity,www.symrise.de
1176,SYF US Equity,www.synchrony.com
1177,SNPS US Equity,www.synopsys.com
1178,SYY US Equity,www.sysco.com
1179,SSMXY US Equity,www.sysmex.co.jp/
1180,TMUS US Equity,www.t-mobile.com
1181,TTWO US Equity,www.take2games.com
1182,TAK US Equity,www.takeda.co.jp
1183,TLLXY US Equity,www.talanx.com
1184,TPR US Equity,www.tapestry.com
1185,TRGP US Equity,www.targaresources.com
1186,TGT US Equity,www.target.com
1187,TTM US Equity,www.tatamotors.com
1188,TATLY US Equity,www.tatasteel.com
1189,TEL US Equity,www.te.com
1190,TOELY US Equity,www.tel.com
1191,TDOC US Equity,www.teladoc.com
1192,TLTZY US Equity,www.tele2.com
1193,TDY US Equity,www.teledynetechnologies.com
1194,TFX US Equity,www.teleflex.com
1195,VIV US Equity,www.telefonica.com.br
1196,TEF US Equity,www.telefonica.es
1197,DTEGY US Equity,www.telekom3.de
1198,TELNY US Equity,www.telenor.com
1199,TLPFY US Equity,www.teleperformance.com
1200,TLSNY US Equity,www.teliacompany.com
1201,TLK US Equity,www.telkom.co.id
1202,TLSYY US Equity,www.telstra.com.au
1203,TMSNY US Equity,www.temenos.com
1204,TS US Equity,www.tenaris.com
1205,TCEHY US Equity,www.tencent.com
1206,TME US Equity,www.tencentmusic.com
1207,TER US Equity,www.teradyne.com
1208,TEZNY US Equity,www.terna.it
1209,TX US Equity,www.ternium.com
1210,TRUMY US Equity,www.terumo.com
1211,TSCDY US Equity,www.tescoplc.com
1212,TSLA US Equity,www.tesla.com
1213,TEVA US Equity,www.tevapharm.com
1214,TXT US Equity,www.textron.com
1215,THLLY US Equity,www.thalesgroup.com
1216,CLX US Equity,www.thecloroxcompany.com
1217,HIG US Equity,www.thehartford.com
1218,HEINY US Equity,www.theheinekencompany.com
1219,TTD US Equity,www.thetradedesk.com
1220,GRUB US Equity,www.thuisbezorgd.nl
1221,TXN US Equity,www.ti.com
1222,TJX US Equity,www.tjx.com
1223,TNABY US Equity,www.tnb.com.my
1224,TKOMY US Equity,www.tokiomarinehd.com
1225,TRYIY US Equity,www.toray.com
1226,TTC US Equity,www.toro.com
1227,TOSYY US Equity,www.toshiba.co.jp
1228,TTE US Equity,www.totalenergies.com
1229,PTFRY US Equity,www.tower-bersama.com
1230,HOKCY US Equity,www.towngas.com
1231,TM US Equity,www.toyota-global.com
1232,TYIDY US Equity,www.toyota-shokki.co.jp
1233,TPL US Equity,www.tpltrust.com
1234,TSCO US Equity,www.tractorsupply.com
1235,TT US Equity,www.tranetechnologies.com
1236,TDG US Equity,www.transdigm.com
1237,TRU US Equity,www.transunion.com
1238,TRV US Equity,www.travelers.com
1239,TREX US Equity,www.trex.com
1240,TRMB US Equity,www.trimble.com
1241,TROW US Equity,www.troweprice.com
1242,TFC US Equity,www.truist.com
1243,TGVSY US Equity,www.tryg.com
1244,TSGTY US Equity,www.tsingtaobeer.com
1245,TSM US Equity,www.tsmc.com.tw
1246,TTNDY US Equity,www.ttigroup.com
1247,TWLO US Equity,www.twilio.com
1248,TYL US Equity,www.tylertech.com
1249,TSN US Equity,www.tysonfoods.com
1250,UBER US Equity,www.uber.com
1251,UCBJY US Equity,www.ucb.com
1252,UDR US Equity,www.udr.com
1253,UHS US Equity,www.uhsinc.com
1254,UHID US Equity,www.uhsinc.com
1255,UI US Equity,www.ui.com
1256,PATH US Equity,www.uipath.com
1257,ULTA US Equity,www.ulta.com
1258,UCLQF US Equity,www.ultratechcement.com
1259,UMC US Equity,www.umc.com
1260,UMICY US Equity,www.umicore.com
1261,UA US Equity,www.underarmour.com
1262,UAA US Equity,www.underarmour.com
1263,UNICY US Equity,www.unicharm.co.jp
1264,UNCRY US Equity,www.unicreditgroup.eu
1265,UNLRY US Equity,www.unilever.com
1266,UL US Equity,www.unilever.com
1267,UAL US Equity,www.united.com
1268,UNH US Equity,www.unitedhealthgroup.com
1269,URI US Equity,www.unitedrentals.com
1270,U US Equity,www.unity.com
1271,UOVEY US Equity,www.uobgroup.com
1272,UNP US Equity,www.up.com
1273,UPMMY US Equity,www.upm.com
1274,UPS US Equity,www.ups.com
1275,UPST US Equity,www.upstart.com
1276,PG US Equity,www.us.pg.com
1277,USB US Equity,www.usbank.com
1278,UWMC US Equity,www.uwm.com
1279,MTN US Equity,www.vailresorts.com
1280,VALE US Equity,www.vale.com
1281,VLO US Equity,www.valero.com
1282,VTAGY US Equity,www.vantagetowers.com
1283,VACNY US Equity,www.vatvalve.com
1284,VEDL US Equity,www.vedantalimited.com
1285,VEEV US Equity,www.veeva.com
1286,VTR US Equity,www.ventasreit.com
1287,VEOEY US Equity,www.veolia.com
1288,OEZVY US Equity,www.verbund.com
1289,VER US Equity,www.vereit.com
1290,VRSN US Equity,www.verisign.com
1291,VRSK US Equity,www.verisk.com
1292,VZ US Equity,www.verizon.com
1293,VWDRY US Equity,www.vestas.com
1294,VFC US Equity,www.vfc.com
1295,VIAC US Equity,www.viacbs.com
1296,VIACA US Equity,www.viacbs.com
1297,VTRS US Equity,www.viatris.com/en
1298,VICI US Equity,www.viciproperties.com
1299,VCISY US Equity,www.vinci.com
1300,VIPS US Equity,www.vipshop.com
1301,VIVHY US Equity,www.vivendi.com
1302,VMW US Equity,www.vmware.com
1303,VDMCY US Equity,www.vodacom.com
1304,VOD US Equity,www.vodafone.com
1305,VWAPY US Equity,www.volkswagenag.com
1306,VWAGY US Equity,www.volkswagenag.com
1307,VLVLY US Equity,www.volvogroup.com
1308,VONOY US Equity,www.vonovia.de
1309,VRTX US Equity,www.vrtx.com
1310,VMC US Equity,www.vulcanmaterials.com
1311,WAB US Equity,www.wabtec.com
1312,WBA US Equity,www.walgreens.com
1313,WMT US Equity,www.walmart.com
1314,WMMVY US Equity,www.walmartmexico.com.mx
1315,WAT US Equity,www.waters.com
1316,WSO US Equity,www.watsco.com
1317,WSO/B US Equity,www.watsco.com
1318,W US Equity,www.wayfair.com
1319,WEC US Equity,www.wecenergygroup.com
1320,WEGZY US Equity,www.weg.com.br
1321,WB US Equity,www.weibo.com
1322,WEICY US Equity,www.weichaipower.com
1323,WFC US Equity,www.wellsfargo.com
1324,WELL US Equity,www.welltower.com
1325,WFAFY US Equity,www.wesfarmers.com.au
1326,WAL US Equity,www.westernallianceef.com
1327,WDC US Equity,www.westerndigital.com
1328,WJRYY US Equity,www.westjr.co.jp
1329,WLK US Equity,www.westlake.com
1330,WBK US Equity,www.westpac.com.au
1331,WST US Equity,www.westpharma.com
1332,WRK US Equity,www.westrock.com
1333,WY US Equity,www.weyerhaeuser.com
1334,WARFY US Equity,www.wharf-holdings.com
1335,WHR US Equity,www.whirlpoolcorp.com
1336,WSM US Equity,www.williams-sonoma.com
1337,WLTW US Equity,www.willistowerswatson.com
1338,WLMIY US Equity,www.wilmar-international.com
1339,WIT US Equity,www.wipro.com
1340,WIGBY US Equity,www.wisetechglobal.com
1341,WIX US Equity,www.wix.com
1342,WM US Equity,www.wm.com
1343,WMG US Equity,www.wmg.com
1344,WTKWY US Equity,www.wolterskluwer.com
1345,WOPEY US Equity,www.woodside.com.au
1346,WDAY US Equity,www.workday.com
1347,WRDLY US Equity,www.worldline.com
1348,WPC US Equity,www.wpcarey.com
1349,WPP US Equity,www.wpp.com
1350,WXXWY US Equity,www.wuxibiologics.com
1351,WYNN US Equity,www.wynnresorts.com
1352,XEL US Equity,www.xcelenergy.com
1353,XPEV US Equity,www.xiaopeng.com
1354,XLNX US Equity,www.xilinx.com
1355,XNGSY US Equity,www.xinaogas.com
1356,XYIGY US Equity,www.xinyiglass.com
1357,XISHY US Equity,www.xinyisolar.com
1358,XP US Equity,www.xpi.com.br
1359,XYL US Equity,www.xylem.com
